,,,,,,,,,,,,´©Àû¼öÀÍ·ü,,,,,,,,,,,´©Àû¼öÀÍ·ü-Æò±Õ,,,,,,,,,,Àý´ë¸ð¸àÅÒ(ÀÏ°£),,,,,,,,,,,»ó´ë¸ð¸àÅÒ(ÀÏ°£),,,,,,,,,,,,,,,,,,,
2021-10-13,576000,96300,90700,36045,61500,136400,120000,488000,92700,65500,1379.68,-0.293251534,-0.15154185,2.506804825,-0.091996876,-0.017571885,0.683950617,-0.107806691,0.074889868,0.318634424,-0.21744325,-0.08953648,-0.203715054,-0.06200537,2.596341305,-0.002460397,0.071964595,0.773487097,-0.018270212,0.164426348,0.408170904,-0.12790677,0.032258065,0.007322176,0.002209945,0.022176219,0,-0.125641026,0.008403361,0.008264463,0.032293987,0.001529052,0.010628713,0.021629352,-0.003306537,-0.008418768,0.011547506,-0.010628713,-0.136269739,-0.002225352,-0.00236425,0.021665274,-0.009099661,1,0,0,1,0,-1,0,0,1,0
2021-10-14,582000,100000,117200,36880,64500,139300,122500,478500,94800,68900,1395.24,-0.285889571,-0.118942731,3.531394989,-0.070962541,0.030351438,0.719753086,-0.089219331,0.053964758,0.348506401,-0.176821983,-0.079268293,-0.206621278,-0.039674439,3.610663282,0.008305751,0.10961973,0.799021379,-0.009951038,0.13323305,0.427774694,-0.097553691,0.010416667,0.038421599,0.292171996,0.023165488,0.048780488,0.021260997,0.020833333,-0.019467213,0.022653722,0.051908397,0.011277978,-0.000861311,0.027143622,0.280894018,0.01188751,0.03750251,0.00998302,0.009555356,-0.030745191,0.011375744,0.040630419,0,1,1,1,1,1,1,-1,1,1
2021-10-15,607000,101000,120300,37714,65200,136500,121500,472500,94000,67500,1399.68,-0.255214724,-0.110132159,3.651252706,-0.049953397,0.041533546,0.685185185,-0.096654275,0.040748899,0.3371266,-0.193548387,-0.076338296,-0.178876428,-0.033793863,3.727591002,0.026384899,0.117871842,0.761523481,-0.020315979,0.117087195,0.413464896,-0.117210091,0.042955326,0.01,0.026450512,0.022613883,0.010852713,-0.020100503,-0.008163265,-0.012539185,-0.008438819,-0.020319303,0.003182248,0.039773078,0.006817752,0.023268264,0.019431635,0.007670465,-0.023282751,-0.011345514,-0.015721433,-0.011621067,-0.023501552,1,1,1,1,1,-1,-1,-1,-1,-1
2021-10-18,596000,111500,126000,38027,65800,124200,120500,486000,90900,71100,1402.84,-0.268711656,-0.017621145,3.871636251,-0.04206867,0.051118211,0.533333333,-0.104089219,0.070484581,0.293029872,-0.150537634,-0.074252983,-0.194458674,0.056631837,3.945889234,0.032184313,0.125371194,0.607586316,-0.029836237,0.144737564,0.367282855,-0.076284652,-0.018121911,0.103960396,0.047381546,0.008299305,0.009202454,-0.09010989,-0.008230453,0.028571429,-0.032978723,0.053333333,0.002257659,-0.02037957,0.101702737,0.045123887,0.006041646,0.006944795,-0.092367549,-0.010488112,0.02631377,-0.035236382,0.051075674,-1,1,1,1,1,-1,-1,1,-1,1
2021-10-19,629000,113500,138500,38027,65800,124400,127500,493500,97800,72200,1458.15,-0.228220859,0,4.354933498,-0.04206867,0.051118211,0.535802469,-0.05204461,0.087004405,0.391180654,-0.13739546,-0.037753405,-0.190467454,0.037753405,4.392686903,-0.004315265,0.088871616,0.573555874,-0.014291205,0.12475781,0.428934059,-0.099642055,0.055369128,0.01793722,0.099206349,0,0,0.001610306,0.058091286,0.015432099,0.075907591,0.015471167,0.039427162,0.015941965,-0.021489942,0.059779187,-0.039427162,-0.039427162,-0.037816856,0.018664124,-0.023995063,0.036480429,-0.023955995,1,0,1,0,0,0,1,0,1,0
2021-10-20,624000,116900,130100,37975,64700,117500,126000,487000,95800,71000,1440.45,-0.234355828,0.029955947,4.030157748,-0.043378593,0.033546326,0.450617284,-0.063197026,0.072687225,0.362731152,-0.151732378,-0.049433798,-0.18492203,0.079389745,4.079591546,0.006055205,0.082980124,0.500051082,-0.013763228,0.122121023,0.41216495,-0.10229858,-0.007949126,0.029955947,-0.060649819,-0.001367449,-0.016717325,-0.055466238,-0.011764706,-0.013171226,-0.020449898,-0.016620499,-0.012138669,0.004189543,0.042094616,-0.048511151,0.010771219,-0.004578656,-0.043327569,0.000373963,-0.001032557,-0.008311229,-0.00448183,0,1,-1,0,-1,-1,0,-1,-1,-1
2021-10-21,619000,123400,141400,38393,73400,119400,126000,493000,107500,72400,1466.16,-0.240490798,0.08722467,4.46705846,-0.03284883,0.172523962,0.474074074,-0.063197026,0.085903084,0.52916074,-0.135005974,-0.032467532,-0.208023265,0.119692202,4.499525992,-0.000381297,0.204991494,0.506541607,-0.030729494,0.118370616,0.561628272,-0.102538441,-0.008012821,0.05560308,0.086856264,0.011007242,0.13446677,0.016170213,0,0.012320329,0.122129436,0.01971831,0.017848589,-0.025861409,0.037754491,0.069007675,-0.006841347,0.116618181,-0.001678376,-0.017848589,-0.00552826,0.104280847,0.001869721,-1,1,1,0,1,0,0,0,1,1
2021-10-22,628000,124000,136500,38914,66600,118900,129000,488000,107000,75800,1478.34,-0.229447853,0.092511013,4.277605939,-0.019724412,0.063897764,0.467901235,-0.040892193,0.074889868,0.522048364,-0.094384707,-0.024429838,-0.205018014,0.116940852,4.302035777,0.004705426,0.088327602,0.492331073,-0.016462355,0.099319706,0.546478203,-0.069954869,0.01453958,0.004862237,-0.034653465,0.013570182,-0.092643052,-0.004187605,0.023809524,-0.010141988,-0.004651163,0.046961326,0.008307415,0.006232165,-0.003445179,-0.042960881,0.005262767,-0.100950467,-0.01249502,0.015502109,-0.018449403,-0.012958578,0.038653911,1,0,-1,1,-1,-1,1,-1,-1,1
2021-10-25,622000,119600,139900,38862,64200,118900,127000,488000,108300,73700,1465.76,-0.236809816,0.053744493,4.40906279,-0.021034335,0.025559105,0.467901235,-0.055762082,0.074889868,0.540540541,-0.119474313,-0.032731496,-0.20407832,0.08647599,4.441794286,0.011697161,0.058290602,0.500632731,-0.023030586,0.107621364,0.573272037,-0.086742817,-0.00955414,-0.035483871,0.024908425,-0.00133628,-0.036036036,0,-0.015503876,0,0.012149533,-0.027704485,-0.008509544,-0.001044596,-0.026974326,0.033417969,0.007173264,-0.027526492,0.008509544,-0.006994331,0.008509544,0.020659077,-0.019194941,-1,-1,1,0,-1,0,-1,0,1,-1
2021-10-26,627000,129800,161000,38758,64700,126800,128500,498000,110400,75200,1490.86,-0.230674847,0.143612335,5.224868543,-0.02365418,0.033546326,0.565432099,-0.044609665,0.0969163,0.570412518,-0.101553166,-0.016167775,-0.214507071,0.15978011,5.241036318,-0.007486405,0.049714101,0.581599874,-0.02844189,0.113084075,0.586580293,-0.085385391,0.008038585,0.085284281,0.150822016,-0.002676136,0.007788162,0.066442389,0.011811024,0.020491803,0.019390582,0.020352782,0.017124222,-0.009085637,0.068160059,0.133697793,-0.019800358,-0.00933606,0.049318166,-0.005313199,0.003367581,0.002266359,0.003228559,0,1,1,-1,0,1,0,1,1,1
2021-10-27,639000,133600,168700,38497,65900,131000,129000,489500,114800,80100,1508.75,-0.21595092,0.177092511,5.522579647,-0.030228985,0.052715655,0.617283951,-0.040892193,0.078193833,0.633001422,-0.043010753,-0.004362,-0.21158892,0.181454511,5.526941647,-0.025866985,0.057077655,0.62164595,-0.036530194,0.082555832,0.637363422,-0.038648753,0.019138756,0.029275809,0.047826087,-0.006734094,0.018547141,0.033123028,0.003891051,-0.017068273,0.039855072,0.065159574,0.011999785,0.007138971,0.017276024,0.035826302,-0.018733879,0.006547355,0.021123243,-0.008108735,-0.029068058,0.027855287,0.053159789,1,1,1,-1,1,1,0,-1,1,1
2021-10-28,621000,125700,160100,38236,64100,129300,123500,475000,105000,78700,1453.51,-0.23803681,0.107488987,5.190071141,-0.036803789,0.023961661,0.596296296,-0.081784387,0.046255507,0.493598862,-0.059737157,-0.040815384,-0.197221426,0.148304371,5.230886525,0.004011595,0.064777045,0.63711168,-0.040969003,0.08707089,0.534414246,-0.018921773,-0.028169014,-0.059131737,-0.050978068,-0.006779749,-0.027314112,-0.012977099,-0.042635659,-0.029622063,-0.085365854,-0.017478152,-0.03661309,0.008444076,-0.022518646,-0.014364977,0.029833341,0.009298978,0.023635991,-0.006022569,0.006991027,-0.048752763,0.019134938,0,-1,-1,0,0,0,-1,0,-1,0
2021-10-29,627000,128500,182800,41731,64200,119800,123500,469500,103900,79800,1453.8,-0.230674847,0.13215859,6.067738942,0.051238129,0.025559105,0.479012346,-0.081784387,0.034140969,0.477951636,-0.046594982,-0.04062401,-0.190050836,0.1727826,6.108362952,0.091862139,0.066183116,0.519636356,-0.041160376,0.074764979,0.518575646,-0.005970972,0.009661836,0.022275259,0.141786384,0.091406005,0.001560062,-0.073472544,0,-0.011578947,-0.01047619,0.013977128,0.000199517,0.009462319,0.022075742,0.141586866,0.091206488,0.001360545,-0.073672062,-0.000199517,-0.011778464,-0.010675708,0.013777611,1,1,1,1,1,-1,0,-1,-1,1
2021-11-01,648000,131500,183500,43452,65200,118800,127000,478000,109200,87900,1503.64,-0.204907975,0.158590308,6.094803588,0.094591531,0.041533546,0.466666667,-0.055762082,0.052863436,0.553342817,0.050179211,-0.007734136,-0.19717384,0.166324444,6.102537724,0.102325667,0.049267682,0.474400802,-0.048027946,0.060597572,0.561076952,0.057913347,0.033492823,0.023346304,0.003829322,0.041240325,0.015576324,-0.008347245,0.028340081,0.018104366,0.051010587,0.101503759,0.03428257,-0.000789747,-0.010936266,-0.030453248,0.006957755,-0.018706246,-0.042629815,-0.005942489,-0.016178203,0.016728017,0.06722119,0,0,0,1,0,-1,0,0,1,1
2021-11-02,643000,130400,183400,43035,67800,117600,126500,483500,106200,86400,1497.29,-0.211042945,0.148898678,6.09093721,0.084086959,0.083067093,0.451851852,-0.059479554,0.064977974,0.510668563,0.032258065,-0.011924559,-0.199118386,0.160823238,6.102861769,0.096011518,0.094991652,0.463776411,-0.047554995,0.076902533,0.522593122,0.044182624,-0.007716049,-0.008365019,-0.000544959,-0.009596796,0.039877301,-0.01010101,-0.003937008,0.011506276,-0.027472527,-0.017064846,-0.004223085,-0.003492964,-0.004141934,0.003678126,-0.005373711,0.044100386,-0.005877925,0.000286077,0.015729361,-0.023249442,-0.012841761,-1,-1,0,-1,1,-1,0,1,-1,-1
2021-11-03,657000,129800,190000,42148,66300,114400,125500,472000,105000,89000,1493.57,-0.193865031,0.143612335,6.346118157,0.061742701,0.059105431,0.412345679,-0.066914498,0.039647577,0.493598862,0.063321386,-0.014379421,-0.179485609,0.157991756,6.360497578,0.076122122,0.073484853,0.4267251,-0.052535077,0.054026998,0.507978283,0.077700807,0.021772939,-0.004601227,0.035986914,-0.02061113,-0.022123894,-0.027210884,-0.007905138,-0.023784902,-0.011299435,0.030092593,-0.002484489,0.024257428,-0.002116738,0.038471402,-0.018126642,-0.019639405,-0.024726396,-0.00542065,-0.021300413,-0.008814946,0.032577081,1,-1,1,-1,-1,-1,-1,-1,-1,1
2021-11-04,595000,122600,167100,40270,66800,109800,124000,468000,103200,91200,1446.31,-0.26993865,0.080176211,5.4607176,0.01443434,0.067092652,0.355555556,-0.078066914,0.030837004,0.46799431,0.089605735,-0.04556673,-0.22437192,0.125742941,5.50628433,0.06000107,0.112659382,0.401122286,-0.032500184,0.076403734,0.51356104,0.135172465,-0.094368341,-0.055469954,-0.120526316,-0.044557274,0.007541478,-0.04020979,-0.011952191,-0.008474576,-0.017142857,0.024719101,-0.031642307,-0.062726034,-0.023827647,-0.088884009,-0.012914968,0.039183785,-0.008567484,0.019690115,0.02316773,0.01449945,0.056361408,-1,-1,-1,-1,1,-1,0,0,0,1
2021-11-05,624000,125000,165100,40218,66000,112800,123000,451000,110200,97900,1467.45,-0.234355828,0.101321586,5.38339004,0.013124417,0.054313099,0.392592593,-0.085501859,-0.00660793,0.567567568,0.169653524,-0.03161625,-0.202739579,0.132937836,5.41500629,0.044740667,0.085929349,0.424208842,-0.053885609,0.02500832,0.599183817,0.201269774,0.048739496,0.019575856,-0.011968881,-0.001291284,-0.011976048,0.027322404,-0.008064516,-0.036324786,0.067829457,0.073464912,0.014616507,0.034122989,0.00495935,-0.026585388,-0.015907791,-0.026592555,0.012705898,-0.022681023,-0.050941293,0.053212951,0.058848405,1,1,-1,-1,-1,1,-1,-1,1,1
2021-11-08,629000,133700,183000,40844,66700,117500,125000,441500,114100,99200,1481.11,-0.228220859,0.177973568,6.075471698,0.028893871,0.065495208,0.450617284,-0.07063197,-0.02753304,0.623044097,0.185185185,-0.02260189,-0.205618969,0.200575458,6.098073588,0.051495761,0.088097098,0.473219174,-0.04803008,-0.00493115,0.645645987,0.207787075,0.008012821,0.0696,0.10841914,0.01556517,0.010606061,0.041666667,0.016260163,-0.021064302,0.0353902,0.013278856,0.009308665,-0.001295844,0.060291335,0.099110475,0.006256505,0.001297396,0.032358002,0.006951498,-0.030372966,0.026081535,0.003970191,0,1,1,1,1,1,1,-1,1,1
2021-11-09,627000,150700,189500,45852,69400,131100,131500,465500,114300,98500,1529.85,-0.230674847,0.327753304,6.326786267,0.1550495,0.108626198,0.618518519,-0.022304833,0.025330396,0.625889047,0.176821983,0.009562084,-0.240236931,0.31819122,6.317224182,0.145487416,0.099064114,0.608956434,-0.031866917,0.015768312,0.616326963,0.167259899,-0.00317965,0.127150337,0.035519126,0.122612868,0.04047976,0.115744681,0.052,0.054360136,0.001752848,-0.007056452,0.032907752,-0.036087402,0.094242585,0.002611374,0.089705117,0.007572009,0.082836929,0.019092248,0.021452384,-0.031154903,-0.039964203,-1,1,1,1,1,1,1,1,0,-1
2021-11-10,605000,169300,181000,48617,68600,144600,131000,484500,114900,91400,1531.66,-0.257668712,0.491629956,5.998144139,0.224702119,0.095846645,0.785185185,-0.026022305,0.067180617,0.634423898,0.091995221,0.01075652,-0.268425232,0.480873436,5.987387619,0.213945599,0.085090125,0.774428665,-0.036778825,0.056424097,0.623667378,0.081238701,-0.035087719,0.123424021,-0.044854881,0.060302713,-0.011527378,0.102974828,-0.003802281,0.040816327,0.005249344,-0.072081218,0.001183123,-0.036270842,0.122240899,-0.046038004,0.059119591,-0.0127105,0.101791706,-0.004985404,0.039633204,0.004066221,-0.073264341,-1,1,-1,1,-1,1,-1,1,1,-1
2021-11-11,786000,168700,180400,48721,72800,144300,135000,540000,121800,93000,1702.49,-0.035582822,0.486343612,5.974945871,0.227321964,0.162939297,0.781481481,0.003717472,0.189427313,0.73257468,0.111111111,0.123488808,-0.15907163,0.362854804,5.851457063,0.103833156,0.039450489,0.657992674,-0.119771336,0.065938505,0.609085872,-0.012377697,0.299173554,-0.003544005,-0.003314917,0.002139169,0.06122449,-0.002074689,0.030534351,0.114551084,0.060052219,0.01750547,0.111532586,0.187640968,-0.11507659,-0.114847503,-0.109393416,-0.050308096,-0.113607274,-0.080998234,0.003018498,-0.051480366,-0.094027115,1,-1,-1,0,0,-1,0,1,0,0
2021-11-12,715000,173900,188900,49295,67900,152000,132500,547000,120000,96900,1666.89,-0.122699387,0.53215859,6.303587999,0.241781495,0.084664537,0.87654321,-0.014869888,0.204845815,0.706970128,0.157706093,0.099996041,-0.222695427,0.43216255,6.203591958,0.141785454,-0.015331504,0.776547169,-0.114865929,0.104849774,0.606974087,0.057710053,-0.090330789,0.030823948,0.047117517,0.011781367,-0.067307692,0.053361053,-0.018518519,0.012962963,-0.014778325,0.041935484,-0.020910549,-0.06942024,0.051734497,0.068028065,0.032691916,-0.046397144,0.074271602,0.00239203,0.033873512,0.006132224,0.062846033,-1,1,1,1,-1,1,0,1,0,1
2021-11-15,660000,172800,190400,47469,68100,148700,131500,548000,123500,97200,1635.8,-0.190184049,0.52246696,6.361583668,0.195783057,0.087859425,0.835802469,-0.022304833,0.207048458,0.756756757,0.161290323,0.079479464,-0.269663513,0.442987497,6.282104205,0.116303593,0.008379961,0.756323006,-0.101784296,0.127568995,0.677277293,0.081810859,-0.076923077,-0.006325474,0.007940709,-0.037042296,0.002945508,-0.021710526,-0.00754717,0.001828154,0.029166667,0.003095975,-0.018651501,-0.058271576,0.012326026,0.02659221,-0.018390796,0.021597009,-0.003059026,0.011104331,0.020479654,0.047818167,0.021747476,-1,0,1,-1,1,-1,0,1,1,1
2021-11-16,705000,176100,206400,51851,68000,140100,135000,547000,138500,108700,1707.86,-0.134969325,0.55154185,6.980204145,0.306169232,0.086261981,0.72962963,0.003717472,0.204845815,0.970128023,0.298685783,0.12703252,-0.262001845,0.42450933,6.853171624,0.179136712,-0.040770539,0.602597109,-0.123315048,0.077813295,0.843095502,0.171653262,0.068181818,0.019097222,0.084033613,0.092312878,-0.001468429,-0.057834566,0.02661597,-0.001824818,0.12145749,0.118312757,0.04405184,0.024129978,-0.024954618,0.039981773,0.048261038,-0.045520269,-0.101886406,-0.01743587,-0.045876658,0.07740565,0.074260917,1,0,1,1,-1,-1,0,-1,1,1
2021-11-17,725000,176400,206400,51590,64900,141300,132000,567000,141000,107900,1727.7,-0.110429448,0.554185022,6.980204145,0.299594428,0.036741214,0.744444444,-0.018587361,0.248898678,1.0056899,0.289127838,0.140125119,-0.250554567,0.414059903,6.840079026,0.159469309,-0.103383905,0.604319326,-0.158712479,0.10877356,0.865564782,0.149002719,0.028368794,0.001703578,0,-0.005033654,-0.045588235,0.00856531,-0.022222222,0.036563071,0.018050542,-0.007359706,0.011616877,0.016751917,-0.0099133,-0.011616877,-0.016650531,-0.057205113,-0.003051567,-0.033839099,0.024946194,0.006433664,-0.018976583,1,0,0,-1,-1,0,-1,1,1,-1
2021-11-18,760000,176700,226500,51642,66000,140000,134000,543000,140200,108600,1735.33,-0.067484663,0.556828194,7.757346118,0.30090435,0.054313099,0.728395062,-0.003717472,0.196035242,0.9943101,0.297491039,0.145160226,-0.212644889,0.411667968,7.612185892,0.155744125,-0.090847127,0.583234836,-0.148877698,0.050875016,0.849149874,0.152330813,0.048275862,0.00170068,0.097383721,0.001007947,0.016949153,-0.009200283,0.015151515,-0.042328042,-0.005673759,0.006487488,0.004416276,0.043859586,-0.002715596,0.092967445,-0.003408329,0.012532877,-0.013616559,0.010735239,-0.046744318,-0.010090035,0.002071212,1,0,1,0,1,-1,1,-1,-1,1
2021-11-19,750000,168500,237000,49399,64200,130600,126500,542000,135000,107500,1689.39,-0.079754601,0.484581498,8.163315806,0.24440134,0.025559105,0.612345679,-0.059479554,0.193832599,0.920341394,0.284348865,0.114843997,-0.194598599,0.3697375,8.048471808,0.129557343,-0.089284892,0.497501682,-0.174323551,0.078988602,0.805497397,0.169504868,-0.013157895,-0.046406338,0.046357616,-0.043433639,-0.027272727,-0.067142857,-0.055970149,-0.001841621,-0.037089872,-0.010128913,-0.026473351,0.013315456,-0.019932988,0.072830967,-0.016960288,-0.000799376,-0.040669506,-0.029496798,0.02463173,-0.010616521,0.016344437,0,-1,1,-1,-1,-1,-1,0,-1,0
2021-11-22,748000,160000,236800,48564,61800,111000,124000,516000,131200,97000,1629.54,-0.082208589,0.40969163,8.15558305,0.223367005,-0.012779553,0.37037037,-0.078066914,0.136563877,0.86628734,0.158900836,0.075348432,-0.157557021,0.334343198,8.080234618,0.148018573,-0.088127985,0.295021938,-0.153415347,0.061215445,0.790938908,0.083552404,-0.002666667,-0.050445104,-0.000843882,-0.016903176,-0.037383178,-0.15007657,-0.019762846,-0.04797048,-0.028148148,-0.097674419,-0.035426988,0.032760322,-0.015018115,0.034583107,0.018523812,-0.001956189,-0.114649581,0.015664143,-0.012543491,0.00727884,-0.06224743,0,-1,0,0,-1,-1,0,-1,0,-1
2021-11-23,708000,147500,198700,48721,60300,108800,123000,505000,127900,96400,1584.7,-0.131288344,0.299559471,6.682493041,0.227321964,-0.036741214,0.343209877,-0.085501859,0.112334802,0.819345661,0.151732378,0.045758104,-0.177046447,0.253801368,6.636734937,0.18156386,-0.082499318,0.297451773,-0.131259962,0.066576698,0.773587558,0.105974274,-0.053475936,-0.078125,-0.16089527,0.003232847,-0.024271845,-0.01981982,-0.008064516,-0.021317829,-0.025152439,-0.006185567,-0.027516968,-0.025958968,-0.050608032,-0.133378302,0.030749815,0.003245123,0.007697148,0.019452452,0.006199139,0.002364529,0.021331401,-1,-1,-1,1,0,0,0,0,0,0
2021-11-24,710000,153600,201500,47730,59600,111200,122000,509000,131700,96300,1592.32,-0.128834356,0.353303965,6.790751624,0.202357861,-0.047923323,0.372839506,-0.092936803,0.121145374,0.873399716,0.150537634,0.050786612,-0.179620968,0.302517353,6.739965012,0.151571249,-0.098709934,0.322052894,-0.143723415,0.070358763,0.822613104,0.099751023,0.002824859,0.041355932,0.014091595,-0.020340305,-0.011608624,0.022058824,-0.008130081,0.007920792,0.029710711,-0.001037344,0.004808481,-0.001983622,0.036547451,0.009283114,-0.025148786,-0.016417105,0.017250342,-0.012938562,0.003112311,0.02490223,-0.005845825,0,1,1,-1,-1,1,-1,1,1,-1
2021-11-25,700000,154700,186700,47208,59500,111900,123000,504000,129400,101100,1589.84,-0.141104294,0.362995595,6.218527683,0.189208253,-0.049520767,0.381481481,-0.085501859,0.110132159,0.840682788,0.207885305,0.049150037,-0.190254331,0.313845558,6.169377646,0.140058216,-0.098670804,0.332331445,-0.134651896,0.060982122,0.791532751,0.158735268,-0.014084507,0.007161458,-0.073449132,-0.010936518,-0.001677852,0.006294964,0.008196721,-0.009823183,-0.017463933,0.049844237,-0.001557476,-0.012527031,0.008718934,-0.071891656,-0.009379042,-0.000120376,0.00785244,0.009754197,-0.008265707,-0.015906457,0.051401713,-1,1,-1,-1,-1,1,1,-1,-1,1
2021-11-26,695000,160800,192000,46687,58500,107000,120000,506000,133000,102400,1585.98,-0.147239264,0.416740088,6.423445716,0.176083835,-0.065495208,0.320987654,-0.107806691,0.114537445,0.891891892,0.223416965,0.046602787,-0.193842051,0.370137301,6.376842929,0.129481048,-0.112097995,0.274384867,-0.154409479,0.067934657,0.845289104,0.176814178,-0.007142857,0.039431157,0.028387788,-0.011036265,-0.016806723,-0.043789097,-0.024390244,0.003968254,0.027820711,0.012858556,-0.002427917,-0.00471494,0.041859074,0.030815705,-0.008608348,-0.014378805,-0.04136118,-0.021962327,0.006396171,0.030248628,0.015286473,-1,1,1,-1,-1,-1,-1,1,1,1
2021-11-29,689000,152600,203200,46165,57400,103300,120000,510000,133200,102800,1580.95,-0.154601227,0.344493392,6.856480049,0.162934227,-0.083067093,0.275308642,-0.107806691,0.123348018,0.894736842,0.228195938,0.043283444,-0.197884671,0.301209948,6.813196605,0.119650783,-0.126350537,0.232025198,-0.151090136,0.080064573,0.851453398,0.184912494,-0.008633094,-0.050995025,0.058333333,-0.011180843,-0.018803419,-0.034579439,0,0.007905138,0.001503759,0.00390625,-0.003171541,-0.005461553,-0.047823484,0.061504874,-0.008009302,-0.015631878,-0.031407899,0.003171541,0.011076679,0.0046753,0.007077791,-1,-1,1,-1,-1,-1,0,1,1,1
2021-11-30,681000,155200,197000,47156,55700,100600,117000,503000,131700,98600,1555.21,-0.164417178,0.367400881,6.616764615,0.18789833,-0.110223642,0.241975309,-0.130111524,0.107929515,0.873399716,0.178016726,0.026297381,-0.190714559,0.3411035,6.590467233,0.161600948,-0.136521024,0.215677927,-0.156408906,0.081632134,0.847102334,0.151719345,-0.01161103,0.017038008,-0.030511811,0.021466479,-0.029616725,-0.026137464,-0.025,-0.01372549,-0.011261261,-0.040856031,-0.01628135,0.004670319,0.033319358,-0.014230461,0.037747829,-0.013335375,-0.009856114,-0.00871865,0.00255586,0.005020089,-0.024574681,0,1,-1,1,-1,-1,-1,0,0,-1
2021-12-01,701000,155700,184900,46687,56700,97600,118000,489000,127700,96700,1550.75,-0.139877301,0.371806167,6.14893288,0.176083835,-0.094249201,0.204938272,-0.12267658,0.077092511,0.816500711,0.155316607,0.023354186,-0.163231487,0.348451981,6.125578693,0.152729649,-0.117603388,0.181584085,-0.146030766,0.053738325,0.793146525,0.13196242,0.029368576,0.003221649,-0.06142132,-0.009945712,0.017953321,-0.029821074,0.008547009,-0.027833002,-0.030372058,-0.019269777,-0.00286778,0.032236356,0.006089429,-0.05855354,-0.007077932,0.020821101,-0.026953294,0.011414788,-0.024965222,-0.027504278,-0.016401997,1,1,-1,-1,1,-1,1,-1,-1,-1
2021-12-02,690000,143000,168700,45330,57000,94100,118000,502000,115800,91500,1525.27,-0.153374233,0.259911894,5.522579647,0.141899892,-0.089456869,0.161728395,-0.12267658,0.105726872,0.647226174,0.093189964,0.0065397,-0.159913933,0.253372194,5.516039947,0.135360192,-0.095996569,0.155188695,-0.12921628,0.099187172,0.640686473,0.086650264,-0.015691869,-0.081567116,-0.087614927,-0.029065907,0.005291005,-0.035860656,0,0.026584867,-0.093187157,-0.05377456,-0.016430759,0.000738891,-0.065136357,-0.071184168,-0.012635148,0.021721765,-0.019429896,0.016430759,0.043015626,-0.076756398,-0.037343801,0,-1,-1,-1,1,-1,0,1,-1,-1
2021-12-03,728000,148200,179900,46895,62300,100500,121000,500000,122000,95200,1574.41,-0.106748466,0.305726872,5.955613981,0.181323526,-0.004792332,0.240740741,-0.100371747,0.101321586,0.73541963,0.13739546,0.038967638,-0.145716104,0.266759234,5.916646343,0.142355888,-0.04375997,0.201773103,-0.139339385,0.062353948,0.696451992,0.098427822,0.055072464,0.036363636,0.066390041,0.034524597,0.092982456,0.068012752,0.025423729,-0.003984064,0.053540587,0.040437158,0.032217247,0.022855217,0.00414639,0.034172795,0.002307351,0.060765209,0.035795506,-0.006793518,-0.036201311,0.02132334,0.008219912,1,1,1,1,1,1,0,-1,1,1
2021-12-06,712000,136600,161500,44913,59000,95000,118500,472500,119000,90200,1518.78,-0.126380368,0.203524229,5.244200433,0.13139532,-0.057507987,0.172839506,-0.118959108,0.040748899,0.692745377,0.077658303,0.002256889,-0.128637258,0.20126734,5.241943544,0.12913843,-0.059764877,0.170582617,-0.121215997,0.038492009,0.690488488,0.075401414,-0.021978022,-0.078272605,-0.102279044,-0.042264634,-0.052969502,-0.054726368,-0.020661157,-0.055,-0.024590164,-0.052521008,-0.035333871,0.013355849,-0.042938733,-0.066945173,-0.006930763,-0.017635631,-0.019392497,0.014672714,-0.019666129,0.010743707,-0.017187137,0,-1,-1,-1,-1,-1,0,-1,0,-1
2021-12-07,717000,136600,156000,44026,58600,95200,120000,465000,118100,90100,1517.89,-0.120245399,0.203524229,5.031549644,0.109051062,-0.063897764,0.175308642,-0.107806691,0.024229075,0.679943101,0.07646356,0.00166957,-0.121914969,0.201854659,5.029880074,0.107381492,-0.065567334,0.173639072,-0.109476262,0.022559505,0.678273531,0.07479399,0.007022472,0,-0.034055728,-0.019749293,-0.006779661,0.002105263,0.012658228,-0.015873016,-0.007563025,-0.001108647,-0.000585997,0.007608469,0.000585997,-0.033469731,-0.019163296,-0.006193664,0.00269126,0.013244225,-0.015287019,-0.006977029,-0.000522651,1,0,-1,-1,-1,1,1,-1,-1,-1
2021-12-08,732000,145700,170100,46008,58500,95400,119000,464500,122600,94600,1540.12,-0.101840491,0.283700441,5.576708939,0.158979268,-0.065495208,0.177777778,-0.115241636,0.023127753,0.743954481,0.130227001,0.016339352,-0.118179843,0.267361089,5.560369587,0.142639916,-0.081834559,0.161438426,-0.131580987,0.006788402,0.727615129,0.113887649,0.020920502,0.066617862,0.090384615,0.045018852,-0.001706485,0.00210084,-0.008333333,-0.001075269,0.038103302,0.049944506,0.01464533,0.006275172,0.051972532,0.075739285,0.030373522,-0.016351815,-0.01254449,-0.022978663,-0.015720599,0.023457972,0.035299176,1,1,1,1,-1,0,-1,-1,1,1
